Incident ID,Incident Date,State,City Or County,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,County,FIPS,Population_per_state_2023,Population_per_county_2023
881921,2017-07-03,Michigan,Pontiac,1,3,0,0,1,OAKLAND,26125,10037261,1270426.0
881700,2017-07-02,New Jersey,Jersey City,0,4,0,0,0,HUDSON,34017,9290841,705472.0
880738,2017-07-02,South Carolina,Greenwood,0,4,0,0,1,GREENWOOD,45047,5373555,69460.0
879953,2017-07-01,Arkansas,Little Rock,0,25,0,0,3,PULASKI,05119,3067732,400009.0
883656,2017-07-01,Illinois,Momence,0,4,0,0,0,KANKAKEE,17091,12549689,105940.0
880808,2017-07-01,New Jersey,Newark,2,2,0,0,0,ESSEX,34013,9290841,851117.0
880813,2017-07-01,California,Oakland,0,4,0,0,0,ALAMEDA,06001,38965193,1622188.0
879412,2017-06-30,New York,Bronx,1,6,1,0,0,BRONX,36005,19571216,1356476.0
877295,2017-06-27,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
876010,2017-06-25,District of Columbia,Washington,0,4,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
875886,2017-06-25,Missouri,Saint Louis,1,3,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
874613,2017-06-24,Florida,Fort Lauderdale,1,4,0,0,0,BROWARD,12011,22610726,1962531.0
875322,2017-06-24,New York,New York (Manhattan),0,5,0,0,0,NEW YORK,36061,19571216,1597451.0
876076,2017-06-24,New Jersey,Willingboro,0,4,0,0,0,BURLINGTON,34005,9290841,469167.0
873847,2017-06-22,Georgia,Atlanta,1,6,0,0,0,FULTON,13121,11029227,1079105.0
870095,2017-06-18,Missouri,Saint Louis,2,2,1,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
870222,2017-06-18,District of Columbia,Washington,0,4,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
869877,2017-06-18,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
869968,2017-06-18,South Carolina,Myrtle Beach,0,6,0,1,1,HORRY,45051,5373555,397478.0
869838,2017-06-17,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
869357,2017-06-17,Ohio,Columbus,1,4,0,0,0,FRANKLIN,39049,11785935,1326063.0
868042,2017-06-15,Virginia,Richmond,1,3,0,0,1,RICHMOND CITY,51760,8715698,229247.0
868363,2017-06-15,New Mexico,La Madera,5,0,0,0,1,RIO ARRIBA,35039,2114371,39876.0
866739,2017-06-14,Virginia,Alexandria,0,5,1,0,0,ALEXANDRIA CITY,51510,8715698,155230.0
868147,2017-06-14,Ohio,Canton,0,4,0,0,0,STARK,39151,11785935,372716.0
866933,2017-06-14,California,San Francisco,3,2,1,0,0,SAN FRANCISCO,06075,38965193,808988.0
866412,2017-06-13,Maryland,Baltimore,0,4,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
866448,2017-06-13,Maryland,Baltimore,2,2,0,0,0,BALTIMORE CITY,24510,6180253,565239.0
869474,2017-06-13,Missouri,Saint Louis (University City),0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
864743,2017-06-11,Illinois,Chicago,0,9,0,0,0,COOK,17031,12549689,5087072.0
864852,2017-06-11,Tennessee,Chattanooga,0,4,0,0,0,HAMILTON,47065,7126489,379864.0
865371,2017-06-11,Texas,Houston,0,4,0,0,0,HARRIS,48201,30503301,4835125.0
865186,2017-06-10,Tennessee,Memphis,0,4,0,0,0,SHELBY,47157,7126489,910042.0
864370,2017-06-09,Texas,Fort Worth,2,5,0,0,0,TARRANT,48439,30503301,2182947.0
863075,2017-06-08,Louisiana,New Orleans,0,6,0,0,0,ORLEANS,22071,4573749,364136.0
861307,2017-06-06,Utah,Sandy,2,2,1,0,0,SALT LAKE,49035,3417734,1185813.0
859875,2017-06-05,Florida,Orlando,5,0,1,0,0,ORANGE,12095,22610726,1471416.0
858810,2017-06-03,Missouri,Saint Louis,2,2,0,0,1,SAINT LOUIS CITY,29510,6196156,281754.0
858719,2017-06-03,Louisiana,New Orleans,3,2,0,0,0,ORLEANS,22071,4573749,364136.0
858877,2017-06-02,California,Los Angeles,1,3,0,0,0,LOS ANGELES,06037,38965193,9663345.0
857443,2017-06-01,Missouri,Saint Louis,3,1,0,0,1,SAINT LOUIS CITY,29510,6196156,281754.0
855764,2017-05-30,Ohio,Middletown,1,3,0,0,1,BUTLER,39017,11785935,393043.0
855113,2017-05-29,Kentucky,Louisville,1,3,0,0,0,JEFFERSON,21111,4526154,772144.0
853901,2017-05-28,Alabama,Phenix City,0,12,0,0,0,RUSSELL,01113,5108468,58744.0
853796,2017-05-28,New Jersey,Paterson,1,5,0,0,0,PASSAIC,34031,9290841,513395.0
853920,2017-05-28,Mississippi,Moss Point,0,5,0,0,1,JACKSON,28059,2939690,146389.0
853032,2017-05-27,New York,New York (Manhattan),0,4,0,0,1,NEW YORK,36061,19571216,1597451.0
853756,2017-05-27,Mississippi,Bogue Chitto,8,0,0,1,1,LINCOLN,28085,2939690,34702.0
853119,2017-05-27,District of Columbia,Washington,1,7,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
852676,2017-05-26,Florida,Miami,0,4,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
848680,2017-05-21,Iowa,Des Moines,1,3,0,0,0,POLK,19153,3207004,505255.0
849215,2017-05-21,Arizona,Mesa,0,4,0,0,0,MARICOPA,04013,7431344,4585871.0
848292,2017-05-20,Pennsylvania,Philadelphia,0,10,0,0,2,PHILADELPHIA,42101,12961683,1550542.0
845364,2017-05-16,South Carolina,Ruffin,3,1,0,0,1,COLLETON,45029,5373555,38874.0
843078,2017-05-14,Arkansas,Jonesboro,1,6,0,0,2,CRAIGHEAD,05031,3067732,113993.0
843045,2017-05-14,Illinois,Dolton,0,4,0,1,0,COOK,17031,12549689,5087072.0
843172,2017-05-14,Florida,Avon Park,0,5,0,0,0,HIGHLANDS,12055,22610726,107614.0
843590,2017-05-14,Texas,Fort Worth,0,4,0,0,0,TARRANT,48439,30503301,2182947.0
840339,2017-05-10,New Jersey,Trenton,1,3,0,0,1,MERCER,34021,9290841,381671.0
839846,2017-05-09,Kansas,Kansas City,3,1,0,0,1,WYANDOTTE,20209,2940546,165281.0
838272,2017-05-07,Illinois,Chicago,2,8,0,0,0,COOK,17031,12549689,5087072.0
835961,2017-05-04,Michigan,Flint,1,3,0,0,1,GENESEE,26049,10037261,401522.0
834832,2017-05-02,Florida,Jacksonville,1,3,0,0,0,DUVAL,12031,22610726,1030822.0
833152,2017-05-01,Texas,Dallas,1,3,1,0,0,DALLAS,48113,30503301,2606358.0
832679,2017-04-30,California,San Diego,1,6,1,0,0,SAN DIEGO,06073,38965193,3269973.0
832528,2017-04-30,Kansas,Topeka,3,1,1,0,0,SHAWNEE,20177,2940546,177746.0
833128,2017-04-30,Florida,Jacksonville,0,5,0,0,0,DUVAL,12031,22610726,1030822.0
832309,2017-04-30,South Carolina,Loris,1,5,0,0,2,HORRY,45051,5373555,397478.0
835459,2017-04-29,California,Los Angeles (Boyle Heights),1,3,0,0,0,LOS ANGELES,06037,38965193,9663345.0
831800,2017-04-29,California,Whittier,1,3,0,2,2,LOS ANGELES,06037,38965193,9663345.0
832290,2017-04-29,California,Sacramento,0,5,0,0,0,SACRAMENTO,06067,38965193,1584288.0
831667,2017-04-29,Maryland,Germantown,1,3,0,0,2,MONTGOMERY,24031,6180253,1058474.0
834788,2017-04-29,California,Compton,0,4,0,0,0,LOS ANGELES,06037,38965193,9663345.0
832063,2017-04-29,Virginia,Virginia Beach,0,4,0,0,0,VIRGINIA BEACH CITY,51810,8715698,453649.0
831201,2017-04-28,Pennsylvania,Chester,0,4,0,0,0,DELAWARE,42045,12961683,576720.0
830984,2017-04-27,New Jersey,Newark,1,3,0,0,0,ESSEX,34013,9290841,851117.0
829073,2017-04-26,Florida,Miami,0,4,0,0,2,MIAMI-DADE,12086,22610726,2686867.0
825694,2017-04-21,Florida,Palm Bay,2,2,0,0,1,BREVARD,12009,22610726,643979.0
825111,2017-04-20,Kentucky,Louisville,0,4,0,0,0,JEFFERSON,21111,4526154,772144.0
821667,2017-04-16,California,Vallejo,0,4,0,0,0,SOLANO,06095,38965193,449218.0
821723,2017-04-16,North Carolina,Elizabeth City,0,4,0,0,0,PASQUOTANK,37139,10835491,41444.0
821371,2017-04-16,Ohio,Columbus,0,9,0,0,0,FRANKLIN,39049,11785935,1326063.0
821640,2017-04-15,Illinois,Rock Falls,0,4,0,0,1,WHITESIDE,17195,12549689,54498.0
821055,2017-04-15,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
820565,2017-04-15,Indiana,Indianapolis,0,4,0,0,1,MARION,18097,6862199,968460.0
821400,2017-04-15,Alabama,Birmingham,0,6,0,0,1,JEFFERSON,01073,5108468,662895.0
821651,2017-04-15,Illinois,Harvey,0,4,0,0,0,COOK,17031,12549689,5087072.0
822750,2017-04-15,California,Banning,0,4,0,0,0,RIVERSIDE,06065,38965193,2492442.0
818932,2017-04-13,Georgia,Atlanta,1,3,0,0,1,FULTON,13121,11029227,1079105.0
815227,2017-04-09,Texas,San Antonio,1,3,0,0,0,BEXAR,48029,30503301,2087679.0
815246,2017-04-09,Indiana,Fort Wayne,1,3,0,0,1,ALLEN,18003,6862199,394545.0
813877,2017-04-07,North Carolina,Hickory,3,1,0,0,2,CATAWBA,37035,10835491,164645.0
813943,2017-04-07,Minnesota,Saint Paul,3,1,1,0,1,RAMSEY,27123,5737915,536075.0
814094,2017-04-07,Illinois,Chicago,1,5,0,0,0,COOK,17031,12549689,5087072.0
813821,2017-04-07,Texas,Houston,4,0,1,0,0,HARRIS,48201,30503301,4835125.0
813028,2017-04-06,Louisiana,Lake Charles,1,3,0,0,4,CALCASIEU,22019,4573749,203761.0
810756,2017-04-03,Pennsylvania,Philadelphia,3,1,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
811089,2017-04-03,Texas,Lubbock,0,7,0,0,1,LUBBOCK,48303,30503301,320940.0
809978,2017-04-02,Illinois,Chicago,2,4,0,0,0,COOK,17031,12549689,5087072.0
809683,2017-04-02,Iowa,Des Moines,0,5,0,0,0,POLK,19153,3207004,505255.0
809815,2017-04-01,California,Pittsburg,0,5,0,0,1,CONTRA COSTA,06013,38965193,1155025.0
809048,2017-04-01,Florida,Tampa,1,4,0,0,1,HILLSBOROUGH,12057,22610726,1535564.0
809499,2017-04-01,Oklahoma,Oklahoma City,2,3,0,0,1,OKLAHOMA,40109,4053824,808866.0
807618,2017-03-30,Illinois,Chicago,4,0,0,0,0,COOK,17031,12549689,5087072.0
804115,2017-03-27,Florida,Sanford,2,4,0,0,1,SEMINOLE,12117,22610726,484271.0
803689,2017-03-26,Ohio,Cleveland,2,2,0,0,0,CUYAHOGA,39035,11785935,1233088.0
803822,2017-03-26,Texas,Houston,2,4,0,0,1,HARRIS,48201,30503301,4835125.0
803054,2017-03-26,Ohio,Cincinnati,1,15,1,0,1,HAMILTON,39061,11785935,827058.0
802926,2017-03-25,Tennessee,Knoxville,1,4,0,0,0,KNOX,47093,7126489,500669.0
803460,2017-03-25,Michigan,Detroit,1,3,0,0,1,WAYNE,26163,10037261,1751169.0
802837,2017-03-25,Ohio,Cleveland,2,2,0,0,3,CUYAHOGA,39035,11785935,1233088.0
802425,2017-03-24,California,Fresno,1,4,0,0,1,FRESNO,06019,38965193,1017162.0
802240,2017-03-24,Missouri,Saint Louis,1,6,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
800363,2017-03-22,Wisconsin,Rothschild,4,0,1,0,0,MARATHON,55073,5910955,138612.0
797553,2017-03-19,Kentucky,Louisville,1,5,0,0,0,JEFFERSON,21111,4526154,772144.0
797125,2017-03-18,Michigan,Detroit,3,1,0,1,1,WAYNE,26163,10037261,1751169.0
794468,2017-03-15,Louisiana,Metairie,3,1,0,0,1,JEFFERSON,22051,4573749,421777.0
791298,2017-03-10,Illinois,Chicago,2,2,0,0,0,COOK,17031,12549689,5087072.0
791274,2017-03-10,Louisiana,New Orleans (Gentilly),3,1,0,0,0,ORLEANS,22071,4573749,364136.0
789798,2017-03-07,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
789424,2017-03-05,Georgia,Columbus,0,4,0,0,0,MUSCOGEE,13215,11029227,201877.0
787875,2017-03-04,Kansas,Topeka,1,4,0,0,1,SHAWNEE,20177,2940546,177746.0
787801,2017-03-04,California,Sacramento,0,4,0,0,0,SACRAMENTO,06067,38965193,1584288.0
786876,2017-03-03,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
787435,2017-03-03,California,Riverside,0,5,0,0,0,RIVERSIDE,06065,38965193,2492442.0
785262,2017-02-28,Ohio,Cincinnati,0,6,0,0,0,HAMILTON,39061,11785935,827058.0
783963,2017-02-27,Virginia,Newport News,0,4,0,0,0,NEWPORT NEWS CITY,51700,8715698,183118.0
783623,2017-02-26,Indiana,Gary,1,4,0,0,1,LAKE,18089,6862199,500598.0
783102,2017-02-25,Ohio,Warren,2,3,0,0,1,TRUMBULL,39155,11785935,200373.0
783090,2017-02-25,Florida,Jacksonville,1,4,0,0,0,DUVAL,12031,22610726,1030822.0
780792,2017-02-22,New York,Rochester,0,4,0,0,0,MONROE,36055,19571216,748482.0
780036,2017-02-21,Ohio,Cleveland,0,4,0,0,2,CUYAHOGA,39035,11785935,1233088.0
779582,2017-02-21,Mississippi,Toomsuba,4,0,0,0,1,LAUDERDALE,28075,2939690,70527.0
778941,2017-02-20,Ohio,Cleveland,0,5,0,0,0,CUYAHOGA,39035,11785935,1233088.0
778182,2017-02-19,Virginia,Norfolk,1,3,0,0,0,NORFOLK CITY,51710,8715698,230930.0
777876,2017-02-18,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
777410,2017-02-18,Indiana,South Bend,1,3,0,0,0,ST JOSEPH,18141,6862199,272848.0
775903,2017-02-15,California,Salinas,0,4,0,0,1,MONTEREY,06053,38965193,430723.0
775531,2017-02-15,Illinois,Chicago,3,1,0,1,1,COOK,17031,12549689,5087072.0
773002,2017-02-12,Missouri,Caruthersville,1,5,0,1,1,PEMISCOT,29155,6196156,14613.0
773162,2017-02-12,New York,Newburgh,1,3,0,0,0,ORANGE,36071,19571216,407470.0
773908,2017-02-12,Florida,Greenville,0,5,0,0,0,MADISON,12079,22610726,18519.0
772753,2017-02-11,Illinois,Chicago,1,3,0,0,0,COOK,17031,12549689,5087072.0
772989,2017-02-11,Tennessee,Savannah,0,4,0,0,0,HARDIN,47071,7126489,27229.0
772067,2017-02-10,Louisiana,New Orleans,1,5,0,0,0,ORLEANS,22071,4573749,364136.0
769889,2017-02-08,Ohio,Cleveland,1,4,0,0,1,CUYAHOGA,39035,11785935,1233088.0
769511,2017-02-07,South Carolina,Columbia,0,4,0,0,0,RICHLAND,45079,5373555,425138.0
769859,2017-02-07,Arkansas,Little Rock,1,3,0,1,2,PULASKI,05119,3067732,400009.0
768243,2017-02-06,Mississippi,Yazoo City,4,0,0,0,1,YAZOO,28163,2939690,25796.0
765559,2017-01-31,Tennessee,Memphis,0,4,0,0,1,SHELBY,47157,7126489,910042.0
765153,2017-01-31,District of Columbia,Washington,0,4,0,0,0,DISTRICT OF COLUMBIA,11001,678972,678972.0
764020,2017-01-30,Minnesota,Minneapolis (Crystal),0,4,0,0,3,HENNEPIN,27053,5737915,1258713.0
763313,2017-01-29,Louisiana,Shreveport,1,3,0,1,1,CADDO,22017,4573749,226386.0
1025158,2017-01-27,Washington,Bremerton,4,0,0,0,3,KITSAP,53035,7812880,277658.0
761973,2017-01-27,Tennessee,Brownsville,0,10,0,0,1,HAYWOOD,47075,7126489,17328.0
760482,2017-01-26,Georgia,Albany,2,3,0,0,1,DOUGHERTY,13095,11029227,82645.0
760259,2017-01-25,Illinois,Chicago,0,6,0,0,0,COOK,17031,12549689,5087072.0
757158,2017-01-22,Texas,Manvel,2,2,1,0,0,BRAZORIA,48039,30503301,398938.0
757032,2017-01-22,Illinois,Chicago (Englewood),0,4,0,0,0,COOK,17031,12549689,5087072.0
757001,2017-01-22,Georgia,Atlanta,3,1,0,0,0,FULTON,13121,11029227,1079105.0
756801,2017-01-21,Georgia,Jonesboro,0,6,0,0,0,CLAYTON,13063,11029227,298300.0
756526,2017-01-21,Florida,Boynton Beach,0,5,0,0,0,PALM BEACH,12099,22610726,1533801.0
756504,2017-01-21,Tennessee,Memphis,2,2,0,0,0,SHELBY,47157,7126489,910042.0
757955,2017-01-20,Mississippi,Como,1,4,0,0,0,PANOLA,28107,2939690,32669.0
756015,2017-01-20,California,Fresno,0,4,0,0,0,FRESNO,06019,38965193,1017162.0
752756,2017-01-16,Texas,Houston,0,4,0,0,0,HARRIS,48201,30503301,4835125.0
752222,2017-01-16,Florida,Miami,0,8,0,0,4,MIAMI-DADE,12086,22610726,2686867.0
752249,2017-01-15,Colorado,Capulin,3,1,0,0,1,CONEJOS,08021,5877610,7521.0
751367,2017-01-15,Mississippi,Magnolia,1,4,0,0,1,PIKE,28113,2939690,39394.0
749361,2017-01-12,Missouri,Kansas City,3,2,0,0,0,JACKSON,29095,6196156,718560.0
749769,2017-01-12,California,Salinas,2,2,0,0,2,MONTEREY,06053,38965193,430723.0
748152,2017-01-11,New Jersey,Newark,1,3,0,0,1,ESSEX,34013,9290841,851117.0
748348,2017-01-11,Illinois,Chicago,1,3,0,0,0,COOK,17031,12549689,5087072.0
745236,2017-01-07,Michigan,Flint,1,3,0,0,1,GENESEE,26049,10037261,401522.0
744799,2017-01-06,California,Pasadena,2,2,0,0,5,LOS ANGELES,06037,38965193,9663345.0
743995,2017-01-06,Florida,Fort Lauderdale,5,6,0,0,1,BROWARD,12011,22610726,1962531.0
742542,2017-01-04,California,Fontana,3,1,0,0,1,SAN BERNARDINO,06071,38965193,2195611.0
742001,2017-01-03,Texas,Allen,0,4,0,0,1,COLLIN,48085,30503301,1195359.0
743282,2017-01-01,Mississippi,Winstonville,0,5,0,0,0,BOLIVAR,28011,2939690,28968.0
739451,2017-01-01,Texas,Dallas,1,3,0,0,0,DALLAS,48113,30503301,2606358.0
739766,2017-01-01,Florida,Miami,0,7,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
1289686,2018-12-31,Ohio,Cleveland,3,2,0,0,0,CUYAHOGA,39035,11785935,1233088.0
1288376,2018-12-29,Ohio,Lima,1,3,0,0,1,ALLEN,39003,11785935,100838.0
1287286,2018-12-28,Missouri,Saint Charles,4,0,0,1,1,SAINT CHARLES,29183,6196156,416659.0
1284586,2018-12-24,Louisiana,Lutcher,2,2,0,0,2,SAINT JAMES,22093,4573749,19191.0
1283229,2018-12-23,Missouri,Springfield,1,6,0,0,1,GREENE,29077,6196156,304611.0
1282704,2018-12-22,Nevada,Las Vegas,0,4,0,0,0,CLARK,32003,3194176,2336573.0
1279617,2018-12-18,Maryland,Baltimore,0,4,0,1,1,BALTIMORE CITY,24510,6180253,565239.0
1277327,2018-12-15,Florida,Miami,0,5,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
1277411,2018-12-14,Colorado,Colorado Springs,1,3,0,0,2,EL PASO,08041,5877610,744215.0
1276091,2018-12-13,Pennsylvania,Philadelphia,0,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
1276298,2018-12-11,Louisiana,Natchitoches,1,3,0,0,0,NATCHITOCHES,22069,4573749,36291.0
1272855,2018-12-09,Wisconsin,Madison,0,4,0,0,2,DANE,55025,5910955,575347.0
1273161,2018-12-08,California,Inglewood,0,5,0,0,0,LOS ANGELES,06037,38965193,9663345.0
1272106,2018-12-08,New York,Corona (Queens),0,5,0,0,1,QUEENS,36081,19571216,2252196.0
1267682,2018-12-01,Florida,Miami,0,5,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
1266937,2018-11-26,Tennessee,Powell,0,4,0,0,2,KNOX,47093,7126489,500669.0
1262814,2018-11-25,Alabama,Demopolis,2,2,0,0,0,MARENGO,01091,5108468,18684.0
1263332,2018-11-25,California,Oakland,0,4,0,0,0,ALAMEDA,06001,38965193,1622188.0
1263086,2018-11-25,Texas,Houston,1,3,0,0,0,HARRIS,48201,30503301,4835125.0
1262013,2018-11-23,Florida,Miami,2,5,0,0,0,MIAMI-DADE,12086,22610726,2686867.0
1261351,2018-11-22,Indiana,Fort Wayne,3,2,0,0,2,ALLEN,18003,6862199,394545.0
1260525,2018-11-21,Missouri,Saint Louis,0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
1258777,2018-11-19,Colorado,Denver,1,3,0,1,2,DENVER,08031,5877610,716577.0
1258804,2018-11-19,Pennsylvania,Philadelphia,4,0,0,0,4,PHILADELPHIA,42101,12961683,1550542.0
1258009,2018-11-18,California,Los Angeles (Watts),2,2,0,1,0,LOS ANGELES,06037,38965193,9663345.0
1257508,2018-11-16,Arkansas,Little Rock,3,1,0,0,1,PULASKI,05119,3067732,400009.0
1256435,2018-11-14,Louisiana,Baton Rouge,3,1,0,0,0,EAST BATON ROUGE,22033,4573749,448467.0
1254225,2018-11-13,New Mexico,Gallup,3,1,1,0,0,MCKINLEY,35031,2114371,68797.0
1254084,2018-11-12,North Carolina,Dunn,3,1,0,0,1,HARNETT,37085,10835491,141477.0
1253361,2018-11-11,Arizona,Globe,3,1,0,0,1,GILA,04007,7431344,54003.0
1249561,2018-11-07,California,Thousand Oaks,12,2,1,0,0,VENTURA,06111,38965193,829590.0
1246727,2018-11-03,New York,Watertown,0,5,0,0,1,JEFFERSON,36045,19571216,114787.0
1247019,2018-11-02,California,Long Beach (North Long Beach),0,4,0,0,0,LOS ANGELES,06037,38965193,9663345.0
1246489,2018-11-02,Florida,Tallahassee,2,4,1,0,0,LEON,12073,22610726,296913.0
1245274,2018-11-01,Missouri,Springfield,3,2,0,0,1,GREENE,29077,6196156,304611.0
1245703,2018-11-01,Minnesota,Minneapolis,0,5,0,0,0,HENNEPIN,27053,5737915,1258713.0
1244754,2018-10-31,Michigan,Detroit,1,3,0,0,1,WAYNE,26163,10037261,1751169.0
1246059,2018-10-30,California,Vallejo,2,3,0,0,0,SOLANO,06095,38965193,449218.0
1244424,2018-10-30,California,Los Angeles,0,5,0,0,0,LOS ANGELES,06037,38965193,9663345.0
1243331,2018-10-29,California,Riverside,0,7,0,0,0,RIVERSIDE,06065,38965193,2492442.0
1243010,2018-10-28,Arkansas,El Dorado,2,2,0,0,1,UNION,05139,3067732,37397.0
1242807,2018-10-27,Tennessee,Memphis,0,5,0,0,3,SHELBY,47157,7126489,910042.0
1241819,2018-10-27,Pennsylvania,Pittsburgh,11,6,0,1,1,ALLEGHENY,42003,12961683,1224825.0
1242443,2018-10-26,New Jersey,Jersey City,1,3,0,0,2,HUDSON,34017,9290841,705472.0
1240751,2018-10-24,Illinois,Chicago,0,5,0,0,0,COOK,17031,12549689,5087072.0
1238603,2018-10-22,Illinois,Chicago,0,6,0,0,0,COOK,17031,12549689,5087072.0
1237930,2018-10-21,Florida,Jacksonville,1,5,0,0,0,DUVAL,12031,22610726,1030822.0
1238052,2018-10-21,Washington,Lakewood,1,3,0,0,4,PIERCE,53053,7812880,928696.0
1234087,2018-10-16,Georgia,Atlanta,0,4,0,0,0,FULTON,13121,11029227,1079105.0
1233663,2018-10-15,Tennessee,Columbia,4,0,1,0,0,MAURY,47119,7126489,110760.0
1232554,2018-10-14,Texas,Fort Worth,0,4,0,0,0,TARRANT,48439,30503301,2182947.0
1233563,2018-10-14,Nevada,Las Vegas,3,1,0,0,1,CLARK,32003,3194176,2336573.0
1233068,2018-10-14,California,Palo Alto (East Palo Alto),2,2,0,0,0,SANTA CLARA,06085,38965193,1877592.0
1232288,2018-10-13,Texas,Taft,4,1,0,0,2,SAN PATRICIO,48409,30503301,70660.0
1232018,2018-10-13,Missouri,Saint Louis,0,4,0,0,0,SAINT LOUIS CITY,29510,6196156,281754.0
1232044,2018-10-12,South Carolina,Spartanburg,0,6,0,0,2,SPARTANBURG,45083,5373555,356698.0
1231385,2018-10-12,Nevada,Las Vegas,0,4,0,0,0,CLARK,32003,3194176,2336573.0
1229738,2018-10-08,Alabama,Birmingham,0,4,0,0,0,JEFFERSON,01073,5108468,662895.0
1226923,2018-10-06,Oklahoma,Tulsa,0,4,0,0,0,TULSA,40143,4053824,682868.0
1226853,2018-10-06,Texas,Houston,1,3,0,0,0,HARRIS,48201,30503301,4835125.0
1226384,2018-10-06,California,Oakland,0,4,0,2,0,ALAMEDA,06001,38965193,1622188.0
1226179,2018-10-04,New Mexico,Espanola (Española),1,3,0,0,3,RIO ARRIBA,35039,2114371,39876.0
1225631,2018-10-04,Georgia,Swainsboro,0,4,0,0,3,EMANUEL,13107,11029227,23119.0
1223865,2018-10-03,South Carolina,Florence,2,6,0,0,1,FLORENCE,45041,5373555,137214.0
1223755,2018-10-03,Pennsylvania,Philadelphia,1,4,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
1221758,2018-10-01,Illinois,Chicago,2,2,0,0,1,COOK,17031,12549689,5087072.0
1221794,2018-09-30,California,Compton,1,3,0,0,0,LOS ANGELES,06037,38965193,9663345.0
1220912,2018-09-29,Florida,Orlando,1,4,0,0,2,ORANGE,12095,22610726,1471416.0
1220331,2018-09-28,Pennsylvania,Philadelphia,2,2,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
1217150,2018-09-24,Tennessee,Memphis,3,2,0,0,0,SHELBY,47157,7126489,910042.0
1215954,2018-09-23,California,Baldwin Park,0,4,0,0,0,LOS ANGELES,06037,38965193,9663345.0
1215987,2018-09-23,California,Bakersfield,1,4,0,0,1,KERN,06029,38965193,913820.0
1215904,2018-09-22,New York,Hempstead,0,4,0,0,0,NASSAU,36059,19571216,1381715.0
1215739,2018-09-21,District of Columbia,Washington,0,4,0,0,2,DISTRICT OF COLUMBIA,11001,678972,678972.0
1213926,2018-09-20,Maryland,Aberdeen,3,3,1,0,0,HARFORD,24025,6180253,264644.0
1214298,2018-09-20,New York,Syracuse,0,5,0,0,0,ONONDAGA,36067,19571216,467873.0
1213223,2018-09-19,Wisconsin,Middleton,0,4,1,0,0,DANE,55025,5910955,575347.0
1213836,2018-09-19,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
1213293,2018-09-19,Pennsylvania,Masontown,0,4,1,0,0,FAYETTE,42051,12961683,123915.0
1212984,2018-09-18,Louisiana,New Orleans (Algiers),0,4,0,0,0,ORLEANS,22071,4573749,364136.0
1212567,2018-09-18,Tennessee,Memphis,0,4,0,0,5,SHELBY,47157,7126489,910042.0
1211659,2018-09-17,Maryland,Silver Spring,3,1,1,0,0,MONTGOMERY,24031,6180253,1058474.0
1210742,2018-09-15,Wisconsin,Milwaukee,0,4,0,0,0,MILWAUKEE,55079,5910955,916205.0
1209006,2018-09-12,California,Bakersfield,5,0,1,0,0,KERN,06029,38965193,913820.0
1208397,2018-09-11,Illinois,Chicago,0,4,0,0,0,COOK,17031,12549689,5087072.0
1206828,2018-09-10,Tennessee,Memphis,0,5,0,0,1,SHELBY,47157,7126489,910042.0
1206409,2018-09-09,Illinois,Elgin,1,3,0,0,0,KANE,17089,12549689,514982.0
1206375,2018-09-09,Alabama,Auburn,1,4,0,0,2,LEE,01081,5108468,183215.0
1206476,2018-09-09,Florida,Jacksonville,0,4,0,0,0,DUVAL,12031,22610726,1030822.0
1206050,2018-09-07,Minnesota,Minneapolis,1,3,0,0,1,HENNEPIN,27053,5737915,1258713.0
1204538,2018-09-06,Ohio,Cincinnati,3,2,1,0,0,HAMILTON,39061,11785935,827058.0
1204486,2018-09-04,Georgia,Albany,0,4,0,0,1,DOUGHERTY,13095,11029227,82645.0
